,state,mobility_type,x_time,x_date,y_ridership_change,phase,t4_1pct_5days,t4_1pct_7days,t4_1pct_14days,t4_5pct_5days,t4_5pct_7days,t4_5pct_14days,t4_1pct_5days_category,t4_1pct_7days_category,t4_1pct_14days_category,t4_5pct_5days_category,t4_5pct_7days_category,t4_5pct_14days_category
0,Alabama,grocery_and_pharmacy_percent_change_from_baseline,"[44972, 44973, 44974, 44975, 44976, 44977, 44978, 44979, 44980, 44981, 44982, 44983, 44984, 44985, 47150, 44986, 44987, 44988, 44989, 44990, 44991, 44992, 44993, 44994, 44995, 44996, 44997, 44998, 44999, 45000, 45001, 45002, 45003, 45004, 45005, 45006, 45007, 45008, 45009, 45010, 45011, 45012, 45013, 45014, 45015, 45016, 45017, 45018, 45019, 45020, 45021, 45022, 45023, 45024, 45025, 45026, 45027, 45028, 45029, 45030, 45031, 45032, 45033, 45034, 45035, 45036, 45037, 45038, 45039, 45040, 45041, 45042, 45043, 45044, 45045, 45046, 45047, 45048, 45049, 45050, 45051, 45052, 45053, 45054, 45055, 45056, 45057, 45058, 45059, 45060, 45061]","['15-Feb', '16-Feb', '17-Feb', '18-Feb', '19-Feb', '20-Feb', '21-Feb', '22-Feb', '23-Feb', '24-Feb', '25-Feb', '26-Feb', '27-Feb', '28-Feb', '29-Feb', '1-Mar', '2-Mar', '3-Mar', '4-Mar', '5-Mar', '6-Mar', '7-Mar', '8-Mar', '9-Mar', '10-Mar', '11-Mar', '12-Mar', '13-Mar', '14-Mar', '15-Mar', '16-Mar', '17-Mar', '18-Mar', '19-Mar', '20-Mar', '21-Mar', '22-Mar', '23-Mar', '24-Mar', '25-Mar', '26-Mar', '27-Mar', '28-Mar', '29-Mar', '30-Mar', '31-Mar', '1-Apr', '2-Apr', '3-Apr', '4-Apr', '5-Apr', '6-Apr', '7-Apr', '8-Apr', '9-Apr', '10-Apr', '11-Apr', '12-Apr', '13-Apr', '14-Apr', '15-Apr', '16-Apr', '17-Apr', '18-Apr', '19-Apr', '20-Apr', '21-Apr', '22-Apr', '23-Apr', '24-Apr', '25-Apr', '26-Apr', '27-Apr', '28-Apr', '29-Apr', '30-Apr', '1-May', '2-May', '3-May', '4-May', '5-May', '6-May', '7-May', '8-May', '9-May', '10-May', '11-May', '12-May', '13-May', '14-May', '15-May']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.454906205, -0.143217893, 0.571067821, 0.337301587, 1.472943723, 1.933261183, 3.535642136, 4.353823954, 5.096681097, 6.13953824, 7.022655123, 8.473051948, 7.885750361, 7.878607504, 7.631854257, 7.4747114, 7.225505051, 7.954076479, 7.233838384, 8.376695527, 10.94098124, 15.27864358, 18.21673882, 19.57893218, 21.90750361, 23.20909091, 24.08210678, 22.86782107, 19.46522367, 16.01933622, 12.54920635, 8.050505051, 4.3997114, 1.453282828, -1.527669553, -3.121176046, -4.256240981, -5.434018759, -6.278174603, -6.862301587, -5.534920635, -4.63968254, -2.656565657, -1.342279942, -2.221645022, -2.207359307, -2.264502165, -4.153391053, -5.039105339, -7.493650794, -8.222222222, -12.43650794, -12.21702742, -11.97258297, -11.33964646, -11.26980519, -11.91266234, -12.85393218, -9.111075036, -8.519444444, -7.932142857, -8.164285714, -9.303174603, -8.803174603, -8.580952381, -6.30952381, -6.325396825, -6.007936508, -5.886507937, -3.688888889, -2.307936508, -0.903174603, 1.05600907, 2.846485261, 4.568707483, 6.085034014, 6.518367347, 6.085466914, 8.128324057, 9.508426098, 8.606838796, 7.910410225, 7.624695939, 7.319934034, 7.0861678]","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R']",,,,,,,PN,PN,PN,PN,PN,PN
1,Alabama,parks_percent_change_from_baseline,"[44972, 44973, 44974, 44975, 44976, 44977, 44978, 44979, 44980, 44981, 44982, 44983, 44984, 44985, 47150, 44986, 44987, 44988, 44989, 44990, 44991, 44992, 44993, 44994, 44995, 44996, 44997, 44998, 44999, 45000, 45001, 45002, 45003, 45004, 45005, 45006, 45007, 45008, 45009, 45010, 45011, 45012, 45013, 45014, 45015, 45016, 45017, 45018, 45019, 45020, 45021, 45022, 45023, 45024, 45025, 45026, 45027, 45028, 45029, 45030, 45031, 45032, 45033, 45034, 45035, 45036, 45037, 45038, 45039, 45040, 45041, 45042, 45043, 45044, 45045, 45046, 45047, 45048, 45049, 45050, 45051, 45052, 45053, 45054, 45055, 45056, 45057, 45058, 45059, 45060, 45061, 45062, 45063, 45064, 45065, 45066, 45067, 45068, 45069, 45070, 45071, 45072, 45073, 45074, 45075, 45076, 45077, 45078, 45079, 45080, 45081, 45082, 45083, 45084, 45085, 45086, 45087, 45088, 45089, 45090, 45091, 45092, 45093, 45094, 45095, 45096, 45097, 45098, 45099, 45100, 45101, 45102, 45103, 45104, 45105, 45106, 45107, 45108, 45109, 45110, 45111, 45112, 45113, 45114, 45115, 45116, 45117, 45118, 45119, 45120, 45121, 45122, 45123, 45124, 45125, 45126, 45127, 45128, 45129, 45130]","['15-Feb', '16-Feb', '17-Feb', '18-Feb', '19-Feb', '20-Feb', '21-Feb', '22-Feb', '23-Feb', '24-Feb', '25-Feb', '26-Feb', '27-Feb', '28-Feb', '29-Feb', '1-Mar', '2-Mar', '3-Mar', '4-Mar', '5-Mar', '6-Mar', '7-Mar', '8-Mar', '9-Mar', '10-Mar', '11-Mar', '12-Mar', '13-Mar', '14-Mar', '15-Mar', '16-Mar', '17-Mar', '18-Mar', '19-Mar', '20-Mar', '21-Mar', '22-Mar', '23-Mar', '24-Mar', '25-Mar', '26-Mar', '27-Mar', '28-Mar', '29-Mar', '30-Mar', '31-Mar', '1-Apr', '2-Apr', '3-Apr', '4-Apr', '5-Apr', '6-Apr', '7-Apr', '8-Apr', '9-Apr', '10-Apr', '11-Apr', '12-Apr', '13-Apr', '14-Apr', '15-Apr', '16-Apr', '17-Apr', '18-Apr', '19-Apr', '20-Apr', '21-Apr', '22-Apr', '23-Apr', '24-Apr', '25-Apr', '26-Apr', '27-Apr', '28-Apr', '29-Apr', '30-Apr', '1-May', '2-May', '3-May', '4-May', '5-May', '6-May', '7-May', '8-May', '9-May', '10-May', '11-May', '12-May', '13-May', '14-May', '15-May', '16-May', '17-May', '18-May', '19-May', '20-May', '21-May', '22-May', '23-May', '24-May', '25-May', '26-May', '27-May', '28-May', '29-May', '30-May', '31-May', '1-Jun', '2-Jun', '3-Jun', '4-Jun', '5-Jun', '6-Jun', '7-Jun', '8-Jun', '9-Jun', '10-Jun', '11-Jun', '12-Jun', '13-Jun', '14-Jun', '15-Jun', '16-Jun', '17-Jun', '18-Jun', '19-Jun', '20-Jun', '21-Jun', '22-Jun', '23-Jun', '24-Jun', '25-Jun', '26-Jun', '27-Jun', '28-Jun', '29-Jun', '30-Jun', '1-Jul', '2-Jul', '3-Jul', '4-Jul', '5-Jul', '6-Jul', '7-Jul', '8-Jul', '9-Jul', '10-Jul', '11-Jul', '12-Jul', '13-Jul', '14-Jul', '15-Jul', '16-Jul', '17-Jul', '18-Jul', '19-Jul', '20-Jul', '21-Jul', '22-Jul', '23-Jul']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.227272727, 5.557142857, 10.02142857, 5.995454545, 12.13109668, 12.22633478, 17.49062049, 19.19191919, 20.73477633, 23.32049062, 24.5023088, 26.41699134, 24.43286436, 22.74000722, 23.19455267, 23.66598124, 25.03264791, 31.17550505, 27.62590188, 32.38780664, 38.22352092, 37.48326118, 35.06262626, 28.27907648, 24.86479076, 24.75367965, 25.76955267, 22.45526696, 19.41630592, 12.9992785, 11.91616162, 7.733044733, 4.066378066, 2.69534632, 3.336616162, 7.41453824, 8.137914863, 9.115692641, 11.49880952, 8.66547619, 6.957142857, 4.873015873, 2.522366522, -0.134776335, -2.741125541, -3.212554113, -2.583982684, -4.980808081, -6.309379509, -7.932756133, -6.375613276, -11.94704185, -12.75483405, -10.37546898, -9.663167388, -8.377453102, -5.646284271, -6.662157287, -5.576443001, -3.860714286, -1.797222222, -1.547222222, -6.428174603, -5.999603175, -4.983730159, 3.473412698, 4.457539683, 4.663888889, 2.574603175, 8.26984127, 9.274603175, 11.93531746, 15.54756236, 15.86978458, 15.26343537, 21.26343537, 23.16343537, 18.11581633, 19.26938776, 19.72857143, 21.35873016, 23.5265873, 24.99597506, 26.16740363, 32.26264172, 35.23407029, 32.57534014, 30.70232426, 31.77120181, 30.95487528, 30.89773243, 30.7739229, 29.6707483, 34.91876417, 41.11519274, 35.77052154, 32.03809524, 31.06666667, 32.02380952, 34.35714286, 34.26785714, 31.75714286, 37.79569161, 42.56893424, 43.5510771, 42.50821995, 39.76218821, 33.17488662, 27.91774376, 23.11570295, 23.23815193, 24.44648526, 28.88219955, 34.29489796, 40.4893424, 47.89750567, 55.88321995, 59.27097506, 62.40702948, 63.41893424, 62.11139456, 59.71060091, 54.66751701, 49.71513605, 42.95748299, 38.99829932, 32.70392703, 28.73964131, 29.47972068, 31.25749845, 32.55681818, 34.1716141, 34.25664811, 38.07482993, 38.41014739, 35.55300454, 35.2196712, 34.03344671, 34.31150794, 34.96626984, 31.83769841, 32.3952381, 32.13134921, 31.7218254, 35.2515873, 34.84087302, 33.57046485, 33.24189342, 31.8430839, 33.12482993, 32.66133787, 28.27244898, 29.38469388, 26.60918367]","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R']",96.0,,,87.0,87.0,87.0,PG,PN,PN,PG,PG,PG
2,Alabama,residential_percent_change_from_baseline,"[44972, 44973, 44974, 44975, 44976, 44977, 44978, 44979, 44980, 44981, 44982, 44983, 44984, 44985, 47150, 44986, 44987, 44988, 44989, 44990, 44991, 44992, 44993, 44994, 44995, 44996, 44997, 44998, 44999, 45000, 45001, 45002, 45003, 45004, 45005, 45006, 45007, 45008, 45009, 45010, 45011, 45012, 45013, 45014, 45015, 45016, 45017, 45018, 45019, 45020, 45021, 45022, 45023, 45024, 45025, 45026, 45027, 45028, 45029, 45030, 45031, 45032, 45033, 45034, 45035, 45036, 45037, 45038, 45039, 45040, 45041, 45042, 45043, 45044, 45045, 45046, 45047, 45048, 45049, 45050, 45051, 45052, 45053, 45054, 45055, 45056, 45057, 45058, 45059, 45060, 45061, 45062, 45063, 45064, 45065, 45066, 45067, 45068, 45069, 45070, 45071, 45072, 45073, 45074, 45075, 45076, 45077, 45078]","['15-Feb', '16-Feb', '17-Feb', '18-Feb', '19-Feb', '20-Feb', '21-Feb', '22-Feb', '23-Feb', '24-Feb', '25-Feb', '26-Feb', '27-Feb', '28-Feb', '29-Feb', '1-Mar', '2-Mar', '3-Mar', '4-Mar', '5-Mar', '6-Mar', '7-Mar', '8-Mar', '9-Mar', '10-Mar', '11-Mar', '12-Mar', '13-Mar', '14-Mar', '15-Mar', '16-Mar', '17-Mar', '18-Mar', '19-Mar', '20-Mar', '21-Mar', '22-Mar', '23-Mar', '24-Mar', '25-Mar', '26-Mar', '27-Mar', '28-Mar', '29-Mar', '30-Mar', '31-Mar', '1-Apr', '2-Apr', '3-Apr', '4-Apr', '5-Apr', '6-Apr', '7-Apr', '8-Apr', '9-Apr', '10-Apr', '11-Apr', '12-Apr', '13-Apr', '14-Apr', '15-Apr', '16-Apr', '17-Apr', '18-Apr', '19-Apr', '20-Apr', '21-Apr', '22-Apr', '23-Apr', '24-Apr', '25-Apr', '26-Apr', '27-Apr', '28-Apr', '29-Apr', '30-Apr', '1-May', '2-May', '3-May', '4-May', '5-May', '6-May', '7-May', '8-May', '9-May', '10-May', '11-May', '12-May', '13-May', '14-May', '15-May', '16-May', '17-May', '18-May', '19-May', '20-May', '21-May', '22-May', '23-May', '24-May', '25-May', '26-May', '27-May', '28-May', '29-May', '30-May', '31-May', '1-Jun']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.187229437, 1.076839827, 0.895887446, 0.701082251, 0.540909091, 0.461544012, -0.055122655, -0.288888889, -0.517460317, -0.746031746, -1.018759019, -1.298520924, -1.108044733, -0.936616162, -0.897655123, -0.783369408, -0.659559885, -0.89462482, -0.678354978, -0.916450216, -1.145021645, -0.924242424, -0.611544012, -0.07041847, 0.701010101, 1.732756133, 3.081962482, 4.710533911, 6.580663781, 7.817316017, 8.752380952, 10.19004329, 11.31702742, 12.11266234, 12.73647186, 13.05725108, 13.16504329, 13.2761544, 13.35277778, 13.72420635, 13.86507937, 14.08412698, 14.17893218, 14.50750361, 14.81067821, 15.03924964, 15.06782107, 15.44877345, 15.67734488, 16.20981241, 16.06695527, 16.22409812, 16.03578644, 15.85800866, 15.58618326, 15.31316739, 14.88589466, 14.75256133, 14.6239899, 14.48690476, 14.23293651, 14.23293651, 14.71309524, 14.59880952, 14.4718254, 13.90396825, 13.84047619, 12.87222222, 12.89007937, 12.05436508, 11.64642857, 11.24960317, 10.88480726, 10.47369615, 11.01655329, 10.46553288, 10.40839002, 10.65658627, 10.52801484, 10.24995362, 10.18487425, 10.01701711, 9.83334364, 9.690486498, 9.17244898, 9.058163265, 9.333956916, 9.322412905, 9.1719027, 9.049453721, 8.849453721, 8.770088642, 8.695485467, 8.366120388, 9.40345805, 9.607539683, 9.813888889, 9.64654195, 9.503684807, 9.360827664, 9.360827664, 7.957256236]","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R']",93.0,93.0,,75.0,75.0,75.0,PG,PG,PN,PG,PG,PG
3,Alabama,retail_and_recreation_percent_change_from_baseline,"[44972, 44973, 44974, 44975, 44976, 44977, 44978, 44979, 44980, 44981, 44982, 44983, 44984, 44985, 47150, 44986, 44987, 44988, 44989, 44990, 44991, 44992, 44993, 44994, 44995, 44996, 44997, 44998, 44999, 45000, 45001, 45002, 45003, 45004, 45005, 45006, 45007, 45008, 45009, 45010, 45011, 45012, 45013, 45014, 45015, 45016, 45017, 45018, 45019, 45020, 45021, 45022, 45023, 45024, 45025, 45026, 45027, 45028, 45029, 45030, 45031, 45032, 45033, 45034, 45035, 45036, 45037, 45038, 45039, 45040, 45041, 45042, 45043, 45044, 45045, 45046, 45047, 45048, 45049, 45050, 45051, 45052, 45053, 45054, 45055, 45056, 45057, 45058, 45059, 45060, 45061, 45062, 45063, 45064, 45065, 45066, 45067, 45068, 45069, 45070, 45071, 45072, 45073, 45074, 45075, 45076, 45077, 45078, 45079, 45080, 45081, 45082, 45083, 45084, 45085, 45086, 45087, 45088, 45089, 45090, 45091, 45092, 45093, 45094, 45095, 45096, 45097, 45098, 45099, 45100]","['15-Feb', '16-Feb', '17-Feb', '18-Feb', '19-Feb', '20-Feb', '21-Feb', '22-Feb', '23-Feb', '24-Feb', '25-Feb', '26-Feb', '27-Feb', '28-Feb', '29-Feb', '1-Mar', '2-Mar', '3-Mar', '4-Mar', '5-Mar', '6-Mar', '7-Mar', '8-Mar', '9-Mar', '10-Mar', '11-Mar', '12-Mar', '13-Mar', '14-Mar', '15-Mar', '16-Mar', '17-Mar', '18-Mar', '19-Mar', '20-Mar', '21-Mar', '22-Mar', '23-Mar', '24-Mar', '25-Mar', '26-Mar', '27-Mar', '28-Mar', '29-Mar', '30-Mar', '31-Mar', '1-Apr', '2-Apr', '3-Apr', '4-Apr', '5-Apr', '6-Apr', '7-Apr', '8-Apr', '9-Apr', '10-Apr', '11-Apr', '12-Apr', '13-Apr', '14-Apr', '15-Apr', '16-Apr', '17-Apr', '18-Apr', '19-Apr', '20-Apr', '21-Apr', '22-Apr', '23-Apr', '24-Apr', '25-Apr', '26-Apr', '27-Apr', '28-Apr', '29-Apr', '30-Apr', '1-May', '2-May', '3-May', '4-May', '5-May', '6-May', '7-May', '8-May', '9-May', '10-May', '11-May', '12-May', '13-May', '14-May', '15-May', '16-May', '17-May', '18-May', '19-May', '20-May', '21-May', '22-May', '23-May', '24-May', '25-May', '26-May', '27-May', '28-May', '29-May', '30-May', '31-May', '1-Jun', '2-Jun', '3-Jun', '4-Jun', '5-Jun', '6-Jun', '7-Jun', '8-Jun', '9-Jun', '10-Jun', '11-Jun', '12-Jun', '13-Jun', '14-Jun', '15-Jun', '16-Jun', '17-Jun', '18-Jun', '19-Jun', '20-Jun', '21-Jun', '22-Jun', '23-Jun']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.392135642, 1.512914863, 2.203391053, 1.593001443, 3.027344877, 4.455916306, 6.896392496, 8.117171717, 9.417171717, 10.97431457, 12.22106782, 13.6536075, 12.39963925, 11.82821068, 11.46457431, 11.10743146, 10.60584416, 10.92792208, 9.781096681, 10.32077922, 10.73506494, 10.33246753, 8.537229437, 5.66998557, 3.76998557, 0.833477633, -2.674458874, -7.231601732, -12.24458874, -17.57792208, -22.26623377, -26.49350649, -29.84271284, -32.05104618, -33.55898268, -33.96417749, -34.23560606, -34.64830447, -34.9781746, -35.26706349, -35.01111111, -35.28888889, -35.13044733, -35.84473304, -37.11774892, -37.67489177, -38.2034632, -39.52092352, -39.90663781, -40.59494949, -40.19494949, -42.03780664, -40.96897547, -39.77056277, -37.69119769, -36.36103896, -35.73116883, -34.78037518, -31.99466089, -30.75079365, -29.84603175, -30.34603175, -31.51666667, -31.17380952, -30.88809524, -28.84166667, -28.79404762, -28.36547619, -27.89404762, -25.31071429, -23.8202381, -22.38174603, -20.4404195, -18.81502268, -17.26105442, -16.08962585, -16.35153061, -16.97057823, -16.17414966, -16.29404762, -16.52261905, -16.23333333, -15.15170068, -14.08979592, -12.91519274, -12.81519274, -12.44812925, -11.81176562, -11.21737786, -10.70717378, -9.935745207, -9.510348382, -9.257967429, -8.410745207, -10.31496599, -11.41927438, -12.2015873, -11.95668934, -11.6138322, -11.18526077, -10.75668934, -7.917403628, -6.751870748, -5.663435374, -5.51547619, -5.701190476, -5.812301587, -7.230952381, -8.464718615, -8.938188002, -8.917779839, -8.667779839, -8.174922696, -7.666986188, -6.087621109, -4.731405896, -3.625283447, -3.155895692, -3.125283447, -3.089569161, -2.795918367, -3.026077098, -4.164399093, -4.946712018]","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R']",,,,81.0,81.0,81.0,PN,PN,PN,PL,PL,PL
4,Alabama,transit_stations_percent_change_from_baseline,"[44972, 44973, 44974, 44975, 44976, 44977, 44978, 44979, 44980, 44981, 44982, 44983, 44984, 44985, 47150, 44986, 44987, 44988, 44989, 44990, 44991, 44992, 44993, 44994, 44995, 44996, 44997, 44998, 44999, 45000, 45001, 45002, 45003, 45004, 45005, 45006, 45007, 45008, 45009, 45010, 45011, 45012, 45013, 45014, 45015, 45016, 45017, 45018, 45019, 45020, 45021, 45022, 45023, 45024, 45025, 45026, 45027, 45028, 45029, 45030, 45031, 45032, 45033, 45034, 45035, 45036, 45037, 45038, 45039, 45040, 45041, 45042, 45043, 45044, 45045, 45046, 45047, 45048, 45049, 45050, 45051, 45052, 45053, 45054, 45055, 45056, 45057, 45058, 45059, 45060, 45061, 45062, 45063, 45064, 45065, 45066, 45067, 45068, 45069, 45070, 45071, 45072, 45073, 45074, 45075, 45076, 45077, 45078, 45079, 45080, 45081, 45082, 45083, 45084, 45085, 45086, 45087, 45088, 45089, 45090, 45091]","['15-Feb', '16-Feb', '17-Feb', '18-Feb', '19-Feb', '20-Feb', '21-Feb', '22-Feb', '23-Feb', '24-Feb', '25-Feb', '26-Feb', '27-Feb', '28-Feb', '29-Feb', '1-Mar', '2-Mar', '3-Mar', '4-Mar', '5-Mar', '6-Mar', '7-Mar', '8-Mar', '9-Mar', '10-Mar', '11-Mar', '12-Mar', '13-Mar', '14-Mar', '15-Mar', '16-Mar', '17-Mar', '18-Mar', '19-Mar', '20-Mar', '21-Mar', '22-Mar', '23-Mar', '24-Mar', '25-Mar', '26-Mar', '27-Mar', '28-Mar', '29-Mar', '30-Mar', '31-Mar', '1-Apr', '2-Apr', '3-Apr', '4-Apr', '5-Apr', '6-Apr', '7-Apr', '8-Apr', '9-Apr', '10-Apr', '11-Apr', '12-Apr', '13-Apr', '14-Apr', '15-Apr', '16-Apr', '17-Apr', '18-Apr', '19-Apr', '20-Apr', '21-Apr', '22-Apr', '23-Apr', '24-Apr', '25-Apr', '26-Apr', '27-Apr', '28-Apr', '29-Apr', '30-Apr', '1-May', '2-May', '3-May', '4-May', '5-May', '6-May', '7-May', '8-May', '9-May', '10-May', '11-May', '12-May', '13-May', '14-May', '15-May', '16-May', '17-May', '18-May', '19-May', '20-May', '21-May', '22-May', '23-May', '24-May', '25-May', '26-May', '27-May', '28-May', '29-May', '30-May', '31-May', '1-Jun', '2-Jun', '3-Jun', '4-Jun', '5-Jun', '6-Jun', '7-Jun', '8-Jun', '9-Jun', '10-Jun', '11-Jun', '12-Jun', '13-Jun', '14-Jun']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.971500722, 2.650721501, 4.891197691, 4.254834055, 5.614141414, 6.487157287, 8.144300144, 8.650793651, 10.23650794, 11.09365079, 11.75598846, 11.13694084, 9.724242424, 8.936147186, 9.091991342, 8.491991342, 8.668181818, 9.346103896, 9.774675325, 10.77467532, 11.66277056, 11.23419913, 10.44372294, 8.019480519, 6.762337662, 5.730591631, 4.206782107, 1.863924964, -1.226984127, -4.932611833, -8.584559885, -11.51183261, -14.03564214, -15.68445166, -17.24159452, -18.40393218, -19.63639971, -20.63957431, -21.15515873, -21.85674603, -22.41428571, -23.1, -23.54805195, -24.77662338, -26.23059163, -26.58773449, -27.37344877, -28.8972583, -29.72582973, -30.90764791, -30.99336219, -32.16479076, -31.88946609, -31.1005772, -30.01922799, -29.31446609, -28.37031025, -27.03856421, -26.46713564, -26.1265873, -25.58690476, -25.4797619, -26.33690476, -25.7797619, -25.50992063, -23.24563492, -22.88055556, -22.54722222, -22.71507937, -20.4484127, -19.56587302, -17.84960317, -15.74246032, -15.00912698, -14.25674603, -12.78531746, -12.74246032, -12.61980519, -11.80909091, -10.79123377, -10.01663059, -9.138059163, -8.709487734, -8.49520202, -7.93531746, -8.263888889, -8.948412698, -9.525613276, -9.632756133, -9.530715316, -8.616429602, -7.681508967, -6.832302618, -6.362064523, -7.620181406, -8.191609977, -8.404761905, -7.910884354, -7.996598639, -7.536281179, -6.571995465, -3.939852608, -3.348015873, -2.72670068, -2.759863946, -2.859863946, -3.288435374, -4.92930839, -6.173464234, -6.651015255, -6.793872397, -6.526015255, -5.872443826, -4.269269223, -1.842681921]","['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R', 'R']",,,,86.0,86.0,86.0,PN,PN,PN,PL,PL,PL
